epoch,loss,val_loss
124,0.26910027861595154,0.26693016290664673
125,0.2689554691314697,0.26658740639686584
126,0.26876240968704224,0.2662060856819153
127,0.2687557637691498,0.2665548324584961
128,0.2686614990234375,0.2660784125328064
129,0.26844286918640137,0.2660461664199829
130,0.268309086561203,0.26628926396369934
131,0.26824215054512024,0.26554539799690247
132,0.26808586716651917,0.26580825448036194
133,0.2680738866329193,0.26586848497390747
134,0.267917275428772,0.2652837634086609
135,0.2678702175617218,0.26567959785461426
136,0.2677364945411682,0.26534974575042725
137,0.2678292989730835,0.26528656482696533
138,0.2675322890281677,0.26528406143188477
139,0.2674848735332489,0.2655015289783478
140,0.26734548807144165,0.2649731934070587
141,0.26737460494041443,0.265271931886673
142,0.2673908770084381,0.2646922767162323
143,0.2672014832496643,0.2645713984966278
144,0.26706933975219727,0.2645622491836548
145,0.2671392560005188,0.2688071131706238
146,0.2672172784805298,0.26430124044418335
147,0.2669231593608856,0.26471781730651855
148,0.26683104038238525,0.26450657844543457
149,0.26672089099884033,0.2640233337879181
150,0.2667640149593353,0.2650720179080963
151,0.2667081654071808,0.26468080282211304
152,0.2666676342487335,0.2640385329723358
153,0.26646631956100464,0.2639331817626953
154,0.26672694087028503,0.2648375332355499
155,0.26640817523002625,0.26403889060020447
156,0.2662961483001709,0.26396846771240234
157,0.26631516218185425,0.2635955810546875
158,0.2664855718612671,0.2644531726837158
159,0.266305536031723,0.26493725180625916
160,0.26626747846603394,0.26389673352241516
161,0.2662225067615509,0.26460468769073486
162,0.26610851287841797,0.2642768919467926
163,0.2659854590892792,0.26342958211898804
164,0.2662622928619385,0.2635902166366577
165,0.2659996747970581,0.2639581561088562
166,0.2659078538417816,0.2634275257587433
167,0.2657989263534546,0.26373255252838135
168,0.26583078503608704,0.26335641741752625
169,0.26580384373664856,0.2638280391693115
170,0.26593008637428284,0.26330438256263733
171,0.2658138573169708,0.262861043214798
172,0.26559656858444214,0.2633703052997589
173,0.26576223969459534,0.26340726017951965
174,0.2656306028366089,0.2637118101119995
175,0.26538553833961487,0.2645130157470703
176,0.2653382122516632,0.2624240815639496
177,0.26553893089294434,0.2631159722805023
178,0.2653909921646118,0.26282408833503723
179,0.2653222978115082,0.2625850737094879
180,0.2652985155582428,0.262810081243515
181,0.265093058347702,0.2641851603984833
182,0.2652886211872101,0.26351913809776306
183,0.26521581411361694,0.26246213912963867
184,0.26506510376930237,0.2627558410167694
185,0.2649780809879303,0.2634811997413635
186,0.26499244570732117,0.2626967132091522
